timestamp	java_pid	java_cpu	k6_pid	k6_cpu
23:28:11	21661	22.4	21739	0.0
23:28:17	21661	338.2	21739	71.1
23:28:22	21661	698.6	21739	3.0
23:28:27	21661	442.2	21739	1.8
23:28:32	21661	450.6	21739	2.4
23:28:37	21661	485.4	21739	2.6
23:28:42	21661	473.6	21739	2.1
23:28:47	21661	512.6	21739	2.2
23:28:52	21661	551.0	21739	2.1
23:28:57	21661	21.6	21739	5.3
23:29:02	21661	7.9	21739	4.4
23:29:07	21661	10.2	21739	4.4
23:29:12	21661	2.6	21739	4.0
23:29:17	21661	4.1	21739	4.0
23:29:22	21661	4.4	21739	5.0
23:29:27	21661	4.3	21739	4.2
23:29:32	21661	2.7	21739	4.6
23:29:37	21661	28.7	21739	4.5
23:29:42	21661	2.3	21739	4.5
23:29:47	21661	5.9	21739	4.1
23:29:52	21661	20.5	21739	79.0
23:29:57	21661	4.7	21739	1.6
23:30:02	21661	4.6	21739	1.5
23:30:07	21661	4.2	21739	1.9
23:30:12	21661	12.1	21739	1.8
23:30:17	21661	4.3	21739	2.3
23:30:22	21661	6.3	21739	2.1
23:30:27	21661	3.9	21739	2.7
23:30:32	21661	5.1	21739	3.1
23:30:37	21661	15.6	21739	2.3
23:30:42	21661	8.3	21739	2.8
23:30:47	21661	3.4	21739	3.2
23:30:52	21661	7.1	21739	3.0
23:30:57	21661	9.8	21739	3.4
23:31:02	21661	4.0	21739	3.5
23:31:07	21661	5.9	21739	3.6
23:31:12	21661	5.3	21739	3.2
23:31:17	21661	5.8	21739	3.6
23:31:22	21661	7.1	21739	4.0
23:31:27	21661	47.2	21739	4.7
23:31:32	21661	5.8	21739	4.6
23:31:37	21661	6.2	21739	4.3
23:31:42	21661	14.7	21739	5.3
23:31:47	21661	9.5	21739	5.2
23:31:52	21661	18.6	21739	87.0
23:31:57	21661	14.8	21739	47.3
23:32:03	21661	10.6	21739	6.5
23:32:08	21661	85.9	21739	7.7
23:32:13	21661	7.0	21739	6.4
23:32:18	21661	17.1	21739	6.4
23:32:23	21661	52.0	21739	8.1
23:32:28	21661	6.6	21739	6.9
23:32:33	21661	7.7	21739	9.3
23:32:38	21661	9.3	21739	9.2
23:32:43	21661	28.4	21739	10.1
23:32:48	21661	26.1	21739	9.8
23:32:53	21661	9.4	21739	9.0
23:32:58	21661	10.4	21739	9.9
23:33:03	21661	9.9	21739	9.7
23:33:08	21661	9.8	21739	11.0
23:33:13	21661	10.8	21739	10.8
23:33:18	21661	11.7	21739	11.8
23:33:23	21661	12.4	21739	11.7
23:33:28	21661	15.4	21739	13.4
23:33:33	21661	31.9	21739	15.4
23:33:38	21661	14.9	21739	15.7
23:33:43	21661	77.7	21739	14.5
23:33:48	21661	30.0	21739	23.2
23:33:53	21661	27.0	21739	15.8
