timestamp	java_pid	java_cpu	k6_pid	k6_cpu
19:09:09	5884	0.7	6092	2.9
19:09:15	5884	8.1	6092	85.5
19:09:20	5884	1.6	6092	60.6
19:09:25	5884	2.7	6092	70.2
19:09:30	5884	0.6	6092	59.3
19:09:36	5884	15.6	6092	5.8
19:09:41	5884	118.6	6092	2.3
19:09:46	5884	90.2	6092	2.3
19:09:52	5884	106.9	6092	4.1
19:09:57	5884	125.1	6092	8.0
19:10:02	5884	134.5	6092	6.7
19:10:07	5884	114.9	6092	1.5
19:10:12	5884	91.9	6092	0.6
19:10:18	5884	109.6	6092	0.8
19:10:23	5884	228.3	6092	1.2
19:10:28	5884	132.0	6092	1.6
19:10:33	5884	193.9	6092	1.9
19:10:38	5884	96.8	6092	1.5
19:10:43	5884	249.0	6092	1.8
19:10:48	5884	189.7	6092	1.4
19:10:53	5884	188.8	6092	1.7
19:10:58	5884	232.9	6092	2.3
19:11:04	5884	158.9	6092	0.8
19:11:09	5884	164.9	6092	1.1
19:11:14	5884	105.4	6092	2.7
19:11:19	5884	230.3	6092	1.1
19:11:24	5884	146.6	6092	0.8
19:11:29	5884	1.8	6092	0.7
19:11:34	5884	12.5	6092	9.4
19:11:40	5884	6.5	6092	10.1
19:11:45	5884	8.5	6092	7.8
19:11:50	5884	13.3	6092	7.4
19:11:55	5884	21.0	6092	8.6
19:12:01	5884	4.2	6092	7.1
19:12:06	5884	2.6	6092	11.2
19:12:12	5884	6.5	6092	1.8
19:12:18	5884	7.9	6092	8.0
19:12:23	5884	7.9	6092	4.1
19:12:28	5884	5.0	6092	3.2
19:12:34	5884	6.0	6092	2.0
19:12:39	5884	5.9	6092	5.3
19:12:45	5884	15.2	6092	4.2
19:12:50	5884	8.4	6092	3.0
19:12:56	5884	14.9	6092	7.3
19:13:01	5884	4.2	6092	8.4
19:13:06	5884	5.7	6092	4.3
19:13:11	5884	10.0	6092	4.4
19:13:17	5884	7.3	6092	4.3
19:13:22	5884	4.6	6092	3.7
19:13:28	5884	3.3	6092	3.7
19:13:34	5884	8.6	6092	5.8
19:13:39	5884	5.8	6092	2.5
19:13:45	5884	17.9	6092	3.2
19:13:50	5884	13.7	6092	3.1
19:13:55	5884	20.2	6092	4.2
19:14:01	5884	10.3	6092	3.2
19:14:06	5884	12.7	6092	2.0
19:14:11	5884	2.8	6092	3.8
19:14:17	5884	14.5	6092	3.7
19:14:22	5884	15.5	6092	6.4
19:14:28	5884	11.1	6092	8.4
19:14:33	5884	5.6	6092	11.1
19:14:38	5884	15.8	6092	8.7
19:14:44	5884	9.2	6092	10.1
19:14:49	5884	25.4	6092	10.5
19:14:54	5884	10.3	6092	9.4
19:15:00	5884	8.7	6092	10.3
19:15:05	5884	11.3	6092	5.0
19:15:10	5884	7.2	6092	11.7
19:15:16	5884	19.6	6092	10.4
19:15:21	5884	18.6	6092	5.9
19:15:26	5884	15.1	6092	9.1
19:15:31	5884	8.3	6092	9.0
19:15:37	5884	9.7	6092	6.5
19:15:42	5884	9.6	6092	8.4
19:15:47	5884	15.5	6092	7.0
19:15:53	5884	9.5	6092	5.4
19:15:58	5884	6.9	6092	6.5
19:16:03	5884	10.4	6092	5.1
19:16:09	5884	10.4	6092	2.9
19:16:14	5884	5.7	6092	1.7
19:16:19	5884	10.9	6092	3.4
19:16:25	5884	16.6	6092	2.2
19:16:30	5884	4.2	6092	1.2
19:16:35	5884	11.7	6092	0.8
19:16:40	5884	16.0	6092	3.0
19:16:45	5884	16.8	6092	0.4
19:16:51	5884	9.2	6092	2.5
19:16:56	5884	7.6	6092	4.4
