timestamp	java_pid	java_cpu	k6_pid	k6_cpu
19:39:50	8500	4.9	8803	1.9
19:39:55	8500	5.6	8803	143.6
19:40:00	8500	5.4	8803	43.8
19:40:06	8500	10.1	8803	82.2
19:40:11	8500	1.3	8803	74.4
19:40:16	8500	140.1	8803	1.8
19:40:21	8500	110.8	8803	1.4
19:40:26	8500	200.2	8803	1.2
19:40:32	8500	114.3	8803	1.0
19:40:37	8500	144.5	8803	1.4
19:40:42	8500	129.7	8803	0.7
19:40:47	8500	158.4	8803	1.9
19:40:52	8500	118.9	8803	3.0
19:40:57	8500	204.9	8803	1.8
19:41:02	8500	186.2	8803	2.0
19:41:08	8500	148.7	8803	4.8
19:41:13	8500	198.2	8803	1.4
19:41:18	8500	256.7	8803	1.0
19:41:23	8500	167.1	8803	2.4
19:41:28	8500	83.0	8803	1.6
19:41:33	8500	73.4	8803	0.5
19:41:38	8500	111.2	8803	0.6
19:41:44	8500	100.7	8803	87.9
19:41:49	8500	3.2	8803	8.7
19:41:54	8500	5.6	8803	8.9
19:41:59	8500	9.1	8803	2.0
19:42:04	8500	24.0	8803	1.2
19:42:10	8500	8.4	8803	0.8
19:42:15	8500	21.0	8803	0.5
19:42:20	8500	15.9	8803	3.5
19:42:25	8500	12.9	8803	2.3
19:42:30	8500	7.1	8803	1.6
19:42:35	8500	21.3	8803	1.8
19:42:41	8500	8.1	8803	0.6
19:42:46	8500	16.7	8803	3.1
19:42:51	8500	10.0	8803	1.5
19:42:56	8500	2.0	8803	1.0
19:43:02	8500	23.4	8803	3.7
19:43:07	8500	27.4	8803	3.3
19:43:12	8500	13.5	8803	2.7
19:43:17	8500	7.8	8803	3.5
19:43:22	8500	38.9	8803	2.8
19:43:27	8500	7.2	8803	4.5
19:43:33	8500	17.6	8803	4.3
19:43:38	8500	7.6	8803	3.8
19:43:43	8500	23.2	8803	4.0
19:43:48	8500	26.6	8803	12.3
19:43:53	8500	9.6	8803	15.8
19:43:58	8500	16.6	8803	14.8
19:44:04	8500	5.3	8803	11.4
19:44:09	8500	7.1	8803	17.2
19:44:14	8500	13.1	8803	12.9
19:44:19	8500	20.5	8803	17.1
19:44:24	8500	30.2	8803	9.8
19:44:30	8500	19.4	8803	7.9
19:44:35	8500	25.1	8803	6.4
19:44:40	8500	5.3	8803	8.9
19:44:46	8500	23.1	8803	7.9
19:44:51	8500	15.1	8803	4.2
19:44:56	8500	30.5	8803	5.4
19:45:01	8500	6.3	8803	2.7
19:45:06	8500	6.6	8803	2.6
19:45:12	8500	16.5	8803	3.0
19:45:17	8500	12.3	8803	3.1
19:45:22	8500	21.8	8803	4.1
19:45:27	8500	39.0	8803	9.5
19:45:33	8500	16.1	8803	4.6
19:45:38	8500	21.2	8803	4.3
19:45:43	8500	19.3	8803	2.1
19:45:48	8500	18.0	8803	2.9
19:45:53	8500	42.5	8803	1.7
19:45:59	8500	9.5	8803	1.8
19:46:04	8500	9.9	8803	3.0
19:46:09	8500	19.2	8803	4.5
19:46:14	8500	22.1	8803	2.2
19:46:19	8500	15.1	8803	4.3
19:46:24	8500	16.9	8803	13.5
19:46:30	8500	15.3	8803	13.0
19:46:35	8500	28.9	8803	11.9
19:46:40	8500	38.1	8803	10.6
19:46:45	8500	8.3	8803	15.7
19:46:50	8500	5.3	8803	12.8
19:46:56	8500	14.6	8803	13.5
19:47:01	8500	8.1	8803	14.6
19:47:06	8500	20.8	8803	9.1
19:47:11	8500	8.0	8803	6.8
19:47:16	8500	1.9	8803	10.8
19:47:22	8500	15.9	8803	12.8
