timestamp	java_pid	java_cpu	k6_pid	k6_cpu
23:01:09	18052	9.9	18139	5.5
23:01:15	18052	512.9	18139	2.9
23:01:20	18052	663.2	18139	2.7
23:01:25	18052	574.5	18139	2.9
23:01:30	18052	582.5	18139	2.7
23:01:35	18052	523.5	18139	2.1
23:01:40	18052	678.7	18139	2.9
23:01:45	18052	606.8	18139	2.6
23:01:50	18052	42.6	18139	3.0
23:01:55	18052	22.0	18139	2.3
23:02:00	18052	5.7	18139	1.7
23:02:05	18052	7.7	18139	1.8
23:02:10	18052	5.0	18139	1.7
23:02:15	18052	3.5	18139	1.7
23:02:20	18052	2.2	18139	1.0
23:02:25	18052	1.9	18139	1.2
23:02:30	18052	2.7	18139	1.1
23:02:35	18052	2.5	18139	0.7
23:02:40	18052	2.0	18139	0.7
23:02:45	18052	0.8	18139	0.7
23:02:50	18052	2.2	18139	2.1
23:02:55	18052	2.4	18139	0.6
23:03:00	18052	2.6	18139	1.6
23:03:05	18052	6.3	18139	1.9
23:03:10	18052	2.7	18139	1.5
23:03:15	18052	9.9	18139	68.6
23:03:20	18052	5.7	18139	1.6
23:03:25	18052	3.0	18139	1.8
23:03:30	18052	8.4	18139	2.4
23:03:35	18052	5.6	18139	2.8
23:03:40	18052	4.4	18139	2.4
23:03:45	18052	3.1	18139	2.4
23:03:50	18052	2.3	18139	3.1
23:03:55	18052	2.6	18139	3.3
23:04:00	18052	2.0	18139	2.7
23:04:05	18052	5.1	18139	4.0
23:04:10	18052	3.2	18139	3.6
23:04:15	18052	2.6	18139	3.9
23:04:21	18052	5.2	18139	4.0
23:04:26	18052	4.7	18139	4.3
23:04:31	18052	3.8	18139	1.8
23:04:36	18052	2.9	18139	1.6
23:04:41	18052	12.9	18139	1.6
23:04:46	18052	3.6	18139	2.1
23:04:51	18052	7.1	18139	2.4
23:04:56	18052	32.0	18139	2.3
23:05:01	18052	16.8	18139	2.5
23:05:06	18052	13.8	18139	2.3
23:05:11	18052	4.2	18139	2.0
23:05:16	18052	20.7	18139	105.2
23:05:21	18052	4.7	18139	24.5
23:05:26	18052	3.5	18139	2.9
23:05:31	18052	16.6	18139	2.5
23:05:36	18052	25.9	18139	2.8
23:05:41	18052	3.5	18139	2.3
23:05:46	18052	6.2	18139	2.5
23:05:51	18052	9.3	18139	3.0
23:05:56	18052	3.7	18139	2.7
23:06:01	18052	5.0	18139	3.2
23:06:06	18052	24.5	18139	5.0
23:06:11	18052	13.5	18139	4.3
23:06:16	18052	5.3	18139	3.5
23:06:21	18052	6.4	18139	4.2
23:06:26	18052	16.3	18139	5.4
23:06:31	18052	5.6	18139	3.8
23:06:36	18052	8.8	18139	4.7
23:06:41	18052	15.4	18139	4.3
23:06:46	18052	14.6	18139	5.4
